date,yield_ust,interest_rate,inflation_rate,gdp_growth,unemployment_rate,trade_balance,consumer_confidence,housing_starts,retail_sales,foreign_reserves,equity_index
2000-02-09,2.1170984120364467,1.4311114457424594,2.163461240747665,3.676211432676336,5.198567641101484,-15.352341215100356,105.35856942488638,1481.1512312950497,478.0960675948232,269.55589390148293,1950.7558616078738
2000-02-10,2.7177140608535324,1.5204758882401783,2.1908170204313255,2.9392983279389737,5.012352920184109,-8.365445678804125,91.37693063836319,1537.9295909749796,536.0305274339466,293.0244947798626,1978.5712692636669
2000-02-11,2.5654806317194305,1.5765878279480614,2.2436960429743373,2.9450264270372153,4.978326821084353,-10.50703914860932,94.13041790023715,1706.5077796602243,385.7457752665325,298.56373714297933,2081.0334628457445
2000-02-12,2.314361828985388,1.3384113212589528,2.440402784931923,2.5674268931664574,4.974077818699591,-10.4900048339167,112.93817690814726,1322.852879873249,433.97018551267,246.55585231057302,2027.7372951557882
2000-02-13,2.41166519063178,1.5299647687837348,1.928781590276189,3.2837788755811137,5.012438476690772,-5.950690075645625,92.24517351315586,1447.436631494777,564.6204465234364,278.2809453284293,1988.5756085897874
2000-02-14,1.603045877581333,1.5932434870954668,2.0219143160155717,3.285952876298806,4.91717062396516,-1.643687698481827,101.24867610195479,1508.964626386457,488.8165362901042,283.7280149128243,1859.9477608969287
2000-02-15,2.456065063313647,1.458489971103663,1.916712313350395,3.236722560419973,5.012019855874605,-8.742531650290042,92.17458713673555,1632.535671537233,406.8893336775576,318.96411989646697,2149.8050284536594
2000-02-16,2.2699965022536803,1.5700700612120584,2.000395368951162,2.8112337981457913,5.04508123363318,-6.72460991184737,96.86047813084139,1318.3071324954446,465.0566909779003,285.863133073708,1933.854589004923
2000-02-17,3.204934671562275,1.7814654444472553,2.3065746711272626,2.7879879694880985,5.020968606357449,-8.355542316364795,99.53838056030028,1236.686041422557,453.829976373746,283.63842025388044,2098.7237238419257
2000-02-18,2.4406216428827943,1.4895657207013109,1.7309971032138662,2.612063324878509,5.045754193400478,-4.912342880346868,92.17133489702509,1634.7930303420098,491.70191342635377,316.34971561312386,2017.5753651688085
2000-02-19,1.6229476520124622,1.5393307050005323,1.8277900655668848,3.02516175052828,5.043374760934854,-12.314581897431635,90.39553046016118,1196.4101770106595,481.4624508096176,267.6417870841989,1870.654947727013
2000-02-20,2.9657057507080795,1.4261942916338608,2.275436187300912,2.6758778012164495,4.822810331775355,-4.62304722791793,102.86273336777442,1756.9959429524338,508.94658644690804,258.57511865112855,2125.2275477530616
2000-02-21,2.0677121336713924,1.518125116260205,2.204007301380418,2.6467750484252135,5.06368701583954,-4.4475006717630805,91.55262591208825,1468.8147805034184,496.52669741937126,292.76815399861306,2025.454064639954
2000-02-22,1.9614365947206398,1.5460271624982305,1.9273736706365845,2.872892784926797,4.932898515433755,-4.587314956585451,91.89342444301327,1190.4937835451108,567.9869627518509,271.0458646384329,2133.5345356737043
2000-02-23,2.7810202474700363,1.5194842340270138,2.170880400224144,2.853253147444735,4.890416083699604,-13.30073933668238,90.6094685629803,1403.9159561193012,521.2274299859835,271.80641410680704,1981.7591299264081
2000-02-24,2.59737330265962,1.3980304680291142,2.0682431684984066,2.8386064413534133,4.8895548172145,-10.841688171185954,99.22091953668682,1575.8247266138474,522.8835805596793,311.4686758337596,2070.4051229967054
2000-02-25,2.8234561547304846,1.5206361771325452,2.3000549218001978,3.1399333790520783,5.043354161047253,-8.802665056097826,109.43701634399841,1393.4597824890045,558.2578561947261,317.5194767582516,1823.7472888654986
2000-02-26,2.0073063221126004,1.6462195938717636,2.0149019187653545,3.0237143406450837,4.977742507277514,-16.854210224145028,115.06528636312267,1504.0059497648695,480.5615624785209,315.7772843170425,1949.9784136406242
2000-02-27,2.7121886184655217,1.5448635764514527,2.2051264227745166,2.9135531908466645,4.8318031216014585,-2.0253989595699267,92.74081914006221,1648.0156731410573,436.90612783207575,322.1755332061447,1872.7006667768728
2000-02-28,2.93732994814029,1.596198718907184,2.528402382098524,3.0549038784934446,5.047803781519228,-10.061382667510879,121.50310793331211,1459.561932922476,560.3485162316125,324.82268640029605,1962.521614996161
2000-02-29,3.0713013588566236,1.4762988029987372,2.1196198310094934,2.7025418876686103,4.856039186920118,-8.580360561976391,89.95295139293204,1312.5884647067733,506.7920874054056,257.42819582346135,2047.1811739506145
2000-03-01,2.548999900799312,1.574990023942371,2.009865633158969,3.0315835871729035,5.013982135851821,-12.885022198636015,110.83548523327869,1440.2032005256317,506.9675603949464,309.0082391985893,1939.5419912345853
2000-03-02,2.4202246040620703,1.5279267838216526,2.144489397044196,3.04518074785339,5.023849892567306,-16.634387796835114,92.78303545984558,1782.968027291852,468.3335039234882,289.4078360086088,2086.384209363878
2000-03-03,1.9412157398813052,1.404908927031277,1.926943828359223,2.5490859421927556,5.088557708169504,-13.020149427373855,91.2907673012999,1837.0128690666368,469.1572333448211,285.0515150801913,1914.338735644999
2000-03-04,2.0211861815051284,1.5318521004798875,2.4775935411049463,3.2987081263111087,5.178168478646685,-8.903979061832057,92.55243843215611,1096.014765211545,542.3361169385422,311.2082926441741,2088.5236613649977
2000-03-05,2.957858527102335,1.4008303336559689,2.0360142075391963,2.7355698884319013,4.863532367409946,-6.6328559362315325,99.47552300350881,1718.2055818382953,549.2327899068805,265.39409040208494,2130.9757165874034
2000-03-06,2.965359977890468,1.4367119725115207,1.9454133359548975,3.0270929397619306,4.994752614393695,-9.1910422969864,105.7997217103361,1550.0295432070714,539.191170287333,264.9778278825536,2101.352613509099
2000-03-07,1.7302406418343392,1.5189328307292373,1.8328621989959928,3.349323522160581,4.972366470495579,-8.266379918790248,106.69868037904823,1684.7965358240301,539.6480802722738,312.67145488163436,1965.5810948170226
2000-03-08,3.0583009917339092,1.5297244273380124,2.2194440383212877,3.277703027314161,5.043374968596096,-11.685131873406883,90.56014984652111,1389.902347946474,528.451476862988,309.755720350218,1787.4546402055857
2000-03-09,3.108821025758771,1.381076753492287,2.173437482565548,3.0103000165706506,5.0215668770933615,-7.51875716877286,90.10340712488731,1146.3472980997028,506.57613650390783,302.7346531174302,2058.2166996737346
2000-03-10,2.4637988667006554,1.6053985771182877,1.9005291257171812,2.8912502991353795,4.964745375726338,-2.585835668070465,90.83361306636453,1616.8977577294922,491.23101578395097,282.40173190553725,1987.4765285284695
2000-03-11,3.0650277810004063,1.5572006278300472,2.1152902690244844,3.2842535725726703,4.955909781138915,-6.476052787805066,98.88645597614489,1311.8045477434566,560.5161924970777,314.8765926916425,1902.1607059872647
2000-03-12,3.563724870695583,1.4295271564389116,1.6982888063574286,3.202408493342586,4.888354914481595,-5.9522905587352986,97.89844395809125,1222.3415137030295,481.31395647547834,313.6060578412095,1944.372093512959
2000-03-13,2.4199709181304234,1.3462415203550824,2.036994115014631,2.814490493986761,5.098786158240651,-8.529918003466845,90.49824537930205,1236.3197235053067,518.4989606940374,301.7060903009491,2143.4425316444804
2000-03-14,3.329854845047985,1.485509542091857,2.090551270415339,2.761531905899493,5.045920418159953,-17.51577534799801,102.69603694063244,1620.182756483067,459.7993501022877,276.45357917460456,1886.2659799389846
2000-03-15,1.0089078999371468,1.455405628613884,2.3414659619118448,2.3782934454912006,5.091776819779514,-15.223332653156216,122.62568808335318,1527.8904932058394,467.0350481574775,291.4950330854099,2046.8309175621212
2000-03-16,2.7852347634779147,1.5113140457053023,1.845836239454262,3.046209552505076,4.968960386352449,-7.725620996680783,94.95284538164849,1656.4932043749347,488.19227160713865,316.75667355048887,2021.7958175637405
2000-03-17,2.6476848318994026,1.4636883338844433,1.7443294742395352,2.9751906764944804,4.934316453130557,-10.054695259800429,95.66488178796466,1633.815050899273,459.8030811636418,326.54382445603574,1964.2612335336767
2000-03-18,2.633289746404269,1.299254313925499,1.8209144078149917,3.340857412392763,4.892168493337077,-7.8007855676358595,105.59661570324369,1415.813287083247,539.8925912739151,293.46926793247343,2064.453268731305
2000-03-19,2.411911819142108,1.4611653061698842,1.732686299937016,3.10771652804411,5.035891758374066,-1.6178829107796329,94.41183708263205,1485.9052852245088,432.5982874227485,295.00654064383474,2163.2245258898865
2000-03-20,1.4999561805826818,1.4694380888931686,2.2673314715517967,3.400268758251807,4.896020677547177,-6.369820003853332,106.68964481718183,1397.712494243492,504.9614811690536,296.7662178394988,1970.4028496113801
2000-03-21,2.450693054213812,1.563366102477406,2.3097278590048074,2.790790731625149,5.184866306896655,-3.705568971285892,92.8145729322096,1457.934445426902,506.62540484210905,305.49786017821947,1975.6819051922898
2000-03-22,2.9105006796779924,1.4301800325388951,2.0640433155897657,3.3414450992902855,4.869235741890656,-9.52659305264635,118.32119607577302,1306.5490524037868,409.460021084016,288.3786539987995,2062.20649049902
2000-03-23,2.9248745674493173,1.6678674673372567,2.2442589891370295,2.8413250862686033,5.02736601192125,-14.036078387422199,103.44774972592295,1578.096858774867,477.94880897381955,242.11629884856833,2091.8242821435
2000-03-24,1.4755732734402411,1.3088359449348244,2.026791676116047,3.2332788185376815,5.156685470721379,-10.289330796071706,93.79977050923289,1715.0241497963514,512.7849769024072,323.8553800329419,1987.2292792851365
2000-03-25,1.9215875977947934,1.6311167497802623,1.9809776704598467,2.562372482240792,5.059908975926381,-14.02375906859569,94.11308300530726,1336.6773940358028,521.4363996647035,335.893778943251,1969.4626263906353
2000-03-26,1.8574933191862844,1.4775681029121894,1.9333924761892476,3.0705405898098563,5.017567371249178,-2.20852521613776,94.86200247291966,1756.2539290802686,489.7846395699917,287.75200280788573,1778.2353479280239
2000-03-27,2.780847969663793,1.5859584872343557,1.9379218017244868,2.404593617566227,4.903151635303811,-6.0480446173226525,113.72749666248873,1522.7042992955883,533.8444102240358,278.66693262162454,1922.1991087633446
2000-03-28,2.5499866843615093,1.5079801484058732,1.6904396887381936,2.9198587542174734,4.861823081143229,-7.397437516858602,87.31248992398717,1548.2157952811626,494.534187138198,297.25798955219557,1886.0688327932448
2000-03-29,2.1583925003050215,1.613955553602547,2.052850952721468,3.132106198163374,5.077005010891758,-3.820283988859483,93.32058329540496,1160.1140960784965,500.68264560375286,296.24992232542456,2068.462499631189
2000-03-30,3.1287074623505147,1.461263803544719,1.9919332179571914,2.8437094346306715,5.150614724077495,-20.100282072616125,94.38339443074574,1138.5475380868531,512.5826934493277,319.9103715432592,1975.6097051399158
2000-03-31,2.6246029014391605,1.3901379574822188,2.149072144815575,2.68486871137321,4.956115000952183,-7.059310243286703,99.84312033243062,1528.8232725559365,546.3499814367084,301.09278883290074,1971.697839446107
2000-04-01,3.185061168658057,1.6420504287271063,2.018704699287722,3.25383554078878,4.886093849238365,-16.553228921521864,97.28890307353205,1657.9464249264015,466.2140998792234,284.1475433925763,1999.094373637702
2000-04-02,2.367393653260486,1.488651935411786,1.9674592596861817,2.968961163045923,4.754183056945098,-10.036278492328305,85.08772168609538,1365.7239112710095,475.6589063740851,273.631810988839,1912.98235298746
2000-04-03,1.9560379259737264,1.522155847362421,1.8257613939984738,2.8531288058907984,4.901923515633746,-11.558537962336072,96.00177316404532,1834.0187801166178,466.55517541353925,317.3126836963935,2155.3247186688754
2000-04-04,2.6729287449157084,1.6234751914044796,2.0144306473643523,3.0125687763462827,4.988634315750096,-6.691316939515261,99.00449316815032,1646.987194850863,483.39011419290335,311.990224823285,2129.8193911696612
2000-04-05,1.795646873580128,1.3968044757905564,2.147647446163232,3.7910007425836767,5.159912324083673,-8.859063555195224,93.71902164920216,1318.331749658403,571.3117129039882,321.2111975618364,2161.8106783047688
2000-04-06,2.8255660317939775,1.5595490897639257,1.7713322017832278,3.346050854934463,5.067313369223297,-3.2744141319410582,106.86775489047665,1506.1697334107014,528.6362659664911,280.6362649855781,2068.341723123889
2000-04-07,2.319398603091727,1.441010524353711,2.017494750736148,3.348772100456352,5.0305085404706755,-13.009485804663068,109.19408428753647,1995.3858267446824,443.4455127415579,336.7687379905666,1997.0521884978064
2000-04-08,2.0661936841781996,1.4867830644355629,2.0466085903058966,3.130663895697709,4.9599880338698865,-6.454428051833581,99.21613300270607,1251.487199440059,469.97765172056626,265.1261098588553,2161.4729303006884
2000-04-09,2.6045384748406444,1.507227896538429,1.8563870432763472,3.049945581773144,4.941683428274405,-9.18888391550584,102.3054158685073,1605.653987783021,518.6383612138201,314.1920204280296,1931.903316408702
2000-04-10,1.7099618134516188,1.3499778138553065,1.8824287390184,2.281175313500875,5.140564759750796,-18.176451350357762,78.38944002650729,1435.4510894553316,454.6746109533615,261.808344656062,1912.8791020966987
2000-04-11,1.977360860314161,1.4221162957179565,2.046122169753243,2.7963058960610603,5.020073854075839,-14.593082292615163,95.78897227838168,1641.3792581837024,463.73299795926215,284.19337236603064,1939.848848523014
2000-04-12,2.0814162533955214,1.6351072892413139,1.7733157963414754,2.8558276760392576,4.789739930807897,-10.74939016761084,110.04821691757913,1753.4547292636764,567.2479833087075,331.2204586089592,2052.28712669143
2000-04-13,2.4501589022084955,1.5886191188584795,2.0699847430498783,2.43753238078574,4.932646035210276,-4.438537750541362,95.76563416820723,1422.7525822577265,469.3312185763407,316.6272850895198,1923.7894806612328
2000-04-14,1.9887485777231253,1.4937360422672765,1.8209291252681599,2.65277526293537,4.914178396822837,-7.681384712214427,92.62738323608039,1723.7824543414347,547.7333408014694,289.0755916902564,1984.4627011782002
2000-04-15,3.219823660362437,1.5243123458512893,2.2125707386066433,2.4057490587232095,4.945373599082253,-15.837504119403572,122.7768892603093,1944.2406788543922,562.7661594765469,289.62325914356626,1839.8144706115224
2000-04-16,3.288998766432121,1.4705757494363543,2.4675655490776602,2.9885028492907884,5.056291066028509,-10.701581140235799,118.19077190195804,1513.254947468847,463.32689544155176,302.01244221670885,2048.109766542824
2000-04-17,2.808136288190794,1.6356583385827983,1.827848639659636,3.245629791254645,4.989255511820575,0.08903224396514986,104.67574912482158,1656.977737498837,455.50187217214295,310.28281981521445,1848.2896632816892
2000-04-18,2.588968564966204,1.4799647422205837,2.1068415724749348,3.3320323555872986,4.992313459299634,-9.44388332579571,111.38910611480048,1381.911845959345,486.19339567594176,325.03158765365396,1906.7838945134638
2000-04-19,2.5955765114699645,1.5231842092134849,1.8546516190235962,3.124435338623772,5.131347316132524,-11.63662787536198,77.74064582041922,1503.8518618062426,445.56861396631876,290.8753199078301,2121.7167134896645
2000-04-20,1.4707059794695483,1.6146030144142065,2.208190834759558,2.7109810976404294,4.930353891021332,-7.541301796218898,92.12448559371293,1464.6649814583516,506.0516939251371,267.764298730256,2118.031831698611
2000-04-21,2.2356488812414086,1.4222628515154094,1.746948318182957,2.4203804524440122,5.186419952588735,-6.183034602090149,95.30042126826848,1659.3871851317192,489.71740440733066,303.1393725409752,2037.4313089546497
2000-04-22,2.5942977213201446,1.6558789184496894,2.0961173516855425,2.4729393901795493,4.932869240862892,-12.280841737400294,97.64019901133054,1740.935187151385,518.029000794315,290.8513832498321,2027.566358173523
2000-04-23,3.2775135838552183,1.3469538590256622,1.8254022066221294,2.6193052268236503,5.008919819661257,-7.4871261281428145,95.10055979026038,1478.069030176508,569.847172811641,273.98732590503107,1946.904035284574
2000-04-24,2.6577917121010715,1.6629642131112798,1.9586030821803262,2.733342090589298,4.971879640459723,-11.644447483354046,74.49973708483654,1806.7245691465846,540.8742490385159,305.9533783062559,1922.7096336257798
2000-04-25,2.4127802237486464,1.4627324416048026,1.7937949449705386,2.952075450602524,5.012341913350096,-6.403361990852808,103.8602461870856,1806.0094883123259,524.4619887706178,295.73772491814424,1963.775830224262
2000-04-26,2.4143804524408354,1.475730125217472,2.164470094179151,2.6957507345619094,5.044459199507313,-9.15153421014358,105.43654128280606,1669.3707486359801,401.6975793516041,306.13024412939586,1848.6345825537683
2000-04-27,1.4930295127022577,1.3109989828817057,1.8326039291120826,3.1016927681004782,5.043383524008887,-7.590160864735539,116.01898791589981,1396.7946936556543,522.1687991051188,282.1111159962564,2025.2448554953664
2000-04-28,2.3257315180121463,1.4545205282622307,2.1103928518663655,2.930317949160158,4.924688266937942,-13.795917730837521,92.11690735225037,1377.6342366520194,586.1313830352275,309.73421060651,2004.883112480841
2000-04-29,2.7791947095277036,1.3960193468973117,1.9311803943475334,3.0031637135223077,4.8877085322552425,-14.106431920364297,91.29836842220098,1337.5237290619923,349.47387418432413,273.65803606490044,1906.6578733289734
2000-04-30,3.5722704846445494,1.4392353654626526,1.9771055256402275,3.3420751658013614,5.250317179090571,-5.272513476703026,73.20015514035532,1689.8332140476323,534.4691271487812,283.4453722060683,2156.8681918841357
2000-05-01,2.25833320955049,1.486268903421112,2.029551181480026,2.645930479739889,4.951601566039945,-10.396981906927468,97.06433163409113,1257.6463585021272,492.03207126217677,295.14171537825445,2060.691371028705
2000-05-02,3.186798114402448,1.5957791614472905,1.8476350656682303,3.1256113734877107,5.069921243867198,-8.574826289503193,109.01111781062171,1635.3675308222014,457.51024984885277,334.8363682991943,2069.1841804008855
2000-05-03,1.772867010066039,1.5207603351400625,2.0420734227081776,2.995808031457178,4.83923586894768,-11.531977135432598,93.8823213780728,1283.7781304351774,540.0564291955977,315.69650737096987,1951.2660073960835
2000-05-04,2.8998831207100606,1.5307676653401114,2.3060669128708824,2.8999541157090913,4.972038728009532,-5.50636612993178,121.43444818543648,1664.7092239683948,585.4852950303665,321.5438500853558,1999.8669921973676
2000-05-05,3.6979587620593946,1.3904480611154437,1.844381042833457,3.265576896259788,4.987280061601756,-13.039049900148289,97.43405164210476,1503.4439165461122,538.7615364418876,328.3415406668629,2062.7372670187424
2000-05-06,1.7024805610924774,1.411924591039727,2.234362028654769,3.2637042463671024,5.047281506992784,-10.678006199504415,101.46992284288555,1766.7277123719655,481.4404024369237,372.0566427162175,2015.2782367100235
2000-05-07,2.7390368612827807,1.6798725018351313,2.299619526697557,2.7160527612034717,4.727754585900806,-6.0700359364843415,86.36896919418406,1728.2909156642543,452.8265087795922,300.8317813511687,2160.1900784769873
2000-05-08,2.677275106666677,1.4264798965236754,1.8367690021943912,2.9453518248426227,5.016614061307833,-4.1351615041786705,102.8722034517528,1787.0130824004223,507.2313816894772,328.4080184625971,1979.6212430583248
2000-05-09,2.474094124016019,1.6656208252057296,1.7089890789818896,3.0843635047752196,4.885025854463211,-12.618796455133417,80.20680205147305,1792.1637436578226,543.6584646190794,320.2527050880388,1949.543946776389
2000-05-10,1.849929095500347,1.4756938801119133,2.060392180034353,2.918097975593225,5.032434571119492,-0.20158009022058465,106.93697955013145,1528.7261667976395,480.6473486883136,319.92065006615053,2063.425287647143
2000-05-11,2.5456907746963355,1.5002287936143504,1.8905184954466254,3.1755063996863395,4.896367080316184,-8.433791531531918,107.24428176235412,1268.241386715079,485.48085041746015,335.4847923608036,1873.535272771349
2000-05-12,2.3511827279417905,1.607036516022993,2.3737206438326006,3.0843576053730826,4.914451730407442,-15.214641309043689,113.5929142433651,1289.4953890005243,641.1000124919199,291.61373938031045,2092.429693230811
2000-05-13,3.027753994166086,1.6271892421938656,2.0069615080999665,3.549768372106804,4.972637238960673,-8.15473975705016,89.80031281232311,1082.6302941368126,553.9325972979863,290.0262995212724,1869.9288199408018
2000-05-14,1.8566494180216873,1.4889187439720912,1.8395601183929642,2.540916259221064,4.89476705303968,-11.914996072417289,101.60562118297419,1283.2668333143813,557.5064339196816,306.3953102696372,2063.858466605855
2000-05-15,3.0243649870804203,1.461175694647846,1.7705680977976577,2.9632692030757806,4.952446555326465,-7.8296575640841155,105.63816559386504,1513.76473154093,426.9857046970594,296.34600456156227,1935.1726445827337
2000-05-16,2.198700162040539,1.4944079551477787,2.217980991818166,2.7274492465463425,4.880662423145669,-10.214281238301691,104.4228163833031,1388.0691638349676,464.64056603532697,306.37001705996346,2047.6584146983394
2000-05-17,2.837709182727098,1.5337957528232118,1.8857632051831628,3.1812322366317134,4.816682954830127,-9.628631549049276,91.3470072486515,1463.9728791180298,503.734081972712,331.25497570106023,2090.7342946061017
